run_id,seed,representation,ansatz,depth,K,init_state,test_accuracy,runtime_sec
419,42,pauli,be,3,8,zero,0.7846999764442444,1352.74
420,42,pauli,be,5,8,zero,0.7915999889373779,1592.62
421,42,pauli,be,7,8,zero,0.798799991607666,1680.4
422,42,pauli,be,9,8,zero,0.7975000143051147,1729.05
423,42,pauli,be,15,8,zero,0.7907000184059143,1952.48
424,42,pauli,be,21,8,zero,0.7925999760627747,2196.98
425,42,pauli,be,1,8,random_fixed,0.4916999936103821,1447.22
426,42,pauli,be,3,8,random_fixed,0.7172999978065491,1537.54
427,42,pauli,be,5,8,random_fixed,0.710099995136261,1603.28
428,42,pauli,be,7,8,random_fixed,0.7211999893188477,1647.2
429,42,pauli,be,9,8,random_fixed,0.7522000074386597,1775.45
430,42,pauli,be,15,8,random_fixed,0.7628999948501587,1990.29
431,42,pauli,be,21,8,random_fixed,0.7110000252723694,2211.39
432,42,pauli,be,1,8,random_indep,0.64410001039505,1478.08
433,42,pauli,be,3,8,random_indep,0.741100013256073,1546.94
434,42,pauli,be,5,8,random_indep,0.781000018119812,1559.89
435,42,pauli,be,7,8,random_indep,0.767300009727478,1660.59
436,42,pauli,be,9,8,random_indep,0.7897999882698059,1721.29
437,42,pauli,be,15,8,random_indep,0.7739999890327454,1923.06
438,42,pauli,be,21,8,random_indep,0.760200023651123,2115.49
439,42,pauli,be,1,16,zero,0.7667999863624573,2805.78
440,42,pauli,be,3,16,zero,0.8427000045776367,2941.48
441,42,pauli,be,5,16,zero,0.8574000000953674,3109.39
442,42,pauli,be,7,16,zero,0.8640999794006348,3214.46
443,42,pauli,be,9,16,zero,0.8610000014305115,3451.31
444,42,pauli,be,15,16,zero,0.864300012588501,3904.09
445,42,pauli,be,21,16,zero,0.8603000044822693,4324.56
446,42,pauli,be,1,16,random_fixed,0.6328999996185303,2763.47
447,42,pauli,be,3,16,random_fixed,0.8083000183105469,2954.16
448,42,pauli,be,5,16,random_fixed,0.8116999864578247,3130.0
449,42,pauli,be,7,16,random_fixed,0.817300021648407,3244.5
450,42,pauli,be,9,16,random_fixed,0.8378999829292297,3369.62
451,42,pauli,be,15,16,random_fixed,0.8367999792098999,3683.94
452,42,pauli,be,21,16,random_fixed,0.8008000254631042,4354.48
453,42,pauli,be,1,16,random_indep,0.7734000086784363,2764.36
454,42,pauli,be,3,16,random_indep,0.8531000018119812,2973.32
455,42,pauli,be,5,16,random_indep,0.8585000038146973,2799.65
456,42,pauli,be,7,16,random_indep,0.8618999719619751,3117.37
457,42,pauli,be,9,16,random_indep,0.8511000275611877,3447.39
458,42,pauli,be,15,16,random_indep,0.8626000285148621,3864.17
459,42,pauli,be,21,16,random_indep,0.8540999889373779,4300.15
460,42,pauli,be,1,32,zero,0.8274999856948853,5358.95
461,42,pauli,be,3,32,zero,0.8860999941825867,5952.34
462,42,pauli,be,5,32,zero,0.892300009727478,6187.01
463,42,pauli,be,7,32,zero,0.8920000195503235,6513.33
464,42,pauli,be,9,32,zero,0.8942000269889832,6769.78
465,42,pauli,be,15,32,zero,0.8924999833106995,7711.92
466,42,pauli,be,21,32,zero,0.8932999968528748,8804.86
467,42,pauli,be,1,32,random_fixed,0.7368999719619751,5595.27
468,42,pauli,be,3,32,random_fixed,0.8593999743461609,5960.96
469,42,pauli,be,5,32,random_fixed,0.8658999800682068,6218.49
470,42,pauli,be,7,32,random_fixed,0.8610000014305115,6469.13
471,42,pauli,be,9,32,random_fixed,0.875,6875.27
472,42,pauli,be,15,32,random_fixed,0.8791000247001648,7584.09
473,42,pauli,be,21,32,random_fixed,0.8619999885559082,8614.75
474,42,pauli,be,1,32,random_indep,0.8529999852180481,5678.58
475,42,pauli,be,3,32,random_indep,0.8812999725341797,5771.67
476,42,pauli,be,5,32,random_indep,0.8939999938011169,6329.0
477,42,pauli,be,7,32,random_indep,0.8888000249862671,6689.57
478,42,pauli,be,9,32,random_indep,0.8942999839782715,6678.05
479,42,pauli,be,15,32,random_indep,0.8945000171661377,7677.98
480,42,pauli,be,21,32,random_indep,0.8946999907493591,8805.06
481,42,pauli,se,1,2,zero,0.4507000148296356,480.65
482,42,pauli,se,3,2,zero,0.4878000020980835,533.36
483,42,pauli,se,5,2,zero,0.4724000096321106,583.79
484,42,pauli,se,7,2,zero,0.5297999978065491,630.82
485,42,pauli,se,1,2,random_fixed,0.4036000072956085,484.04
486,42,pauli,se,3,2,random_fixed,0.5105000138282776,510.45
487,42,pauli,se,5,2,random_fixed,0.5365999937057495,560.8
488,42,pauli,se,7,2,random_fixed,0.5098999738693237,611.22
489,42,pauli,se,1,2,random_indep,0.3752000033855438,483.36
490,42,pauli,se,3,2,random_indep,0.5115000009536743,537.04
491,42,pauli,se,5,2,random_indep,0.4984999895095825,586.5
492,42,pauli,se,7,2,random_indep,0.499099999666214,624.63
493,42,pauli,se,1,4,zero,0.5936999917030334,893.87
494,42,pauli,se,3,4,zero,0.7699000239372253,984.4
495,42,pauli,se,5,4,zero,0.7670000195503235,1022.32
496,42,pauli,se,7,4,zero,0.7314000129699707,1201.19
497,42,pauli,se,1,4,random_fixed,0.6535000205039978,902.52
498,42,pauli,se,3,4,random_fixed,0.7667999863624573,1015.25
499,42,pauli,se,5,4,random_fixed,0.7609999775886536,1112.68
500,42,pauli,se,7,4,random_fixed,0.762499988079071,1168.91
501,42,pauli,se,1,4,random_indep,0.6711000204086304,901.82
502,42,pauli,se,3,4,random_indep,0.7182000279426575,1007.09
503,42,pauli,se,5,4,random_indep,0.7269999980926514,990.28
504,42,pauli,se,7,4,random_indep,0.7516999840736389,1179.67
505,42,pauli,se,1,8,zero,0.7961000204086304,1778.56
506,42,pauli,se,3,8,zero,0.8636000156402588,1952.92
507,42,pauli,se,5,8,zero,0.8727999925613403,2126.73
508,42,pauli,se,7,8,zero,0.8621000051498413,2331.46
509,42,pauli,se,1,8,random_fixed,0.8066999912261963,1786.46
510,42,pauli,se,3,8,random_fixed,0.8521000146865845,1980.12
511,42,pauli,se,5,8,random_fixed,0.8626999855041504,2193.4
512,42,pauli,se,7,8,random_fixed,0.8707000017166138,2333.26
513,42,pauli,se,1,8,random_indep,0.7994999885559082,1748.56
514,42,pauli,se,3,8,random_indep,0.8687000274658203,1972.18
515,42,pauli,se,5,8,random_indep,0.8702999949455261,2101.39
516,42,pauli,se,7,8,random_indep,0.8704000115394592,2337.27
517,42,pauli,se,1,16,zero,0.8539999723434448,3480.94
518,42,pauli,se,3,16,zero,0.89410001039505,3704.14
519,42,pauli,se,5,16,zero,0.9049999713897705,4273.84
520,42,pauli,se,7,16,zero,0.9074000120162964,4531.62
521,42,pauli,se,1,16,random_fixed,0.8690999746322632,3550.45
522,42,pauli,se,3,16,random_fixed,0.9000999927520752,3912.35
523,42,pauli,se,5,16,random_fixed,0.9053999781608582,4258.43
524,42,pauli,se,7,16,random_fixed,0.906499981880188,4727.55
525,42,pauli,se,1,16,random_indep,0.866100013256073,3589.79
526,42,pauli,se,3,16,random_indep,0.9020000100135803,3939.8
527,42,pauli,se,5,16,random_indep,0.9083999991416931,4336.61
528,42,pauli,se,7,16,random_indep,0.9083999991416931,4841.62
529,42,pauli,se,1,32,zero,0.887499988079071,7053.44
530,42,pauli,se,3,32,zero,0.9151999950408936,7666.65
531,42,pauli,se,5,32,zero,0.9182000160217285,8720.15
532,42,pauli,se,7,32,zero,0.916700005531311,9476.49
533,42,pauli,se,1,32,random_fixed,0.8974000215530396,6756.22
534,42,pauli,se,3,32,random_fixed,0.9143999814987183,7628.48
535,42,pauli,se,5,32,random_fixed,0.9172000288963318,8722.8
536,42,pauli,se,7,32,random_fixed,0.9179999828338623,9459.67
537,42,pauli,se,1,32,random_indep,0.8962000012397766,7007.78
538,42,pauli,se,3,32,random_indep,0.916700005531311,7783.28
539,42,pauli,se,5,32,random_indep,0.9172999858856201,8529.92
540,42,pauli,se,7,32,random_indep,0.9182999730110168,9517.12
541,42,pauli,random,1,2,zero,0.13220000267028809,369.66
542,42,pauli,random,3,2,zero,0.13189999759197235,410.46
543,42,pauli,random,5,2,zero,0.4203999936580658,426.8
544,42,pauli,random,7,2,zero,0.4059000015258789,451.12
545,42,pauli,random,9,2,zero,0.5428000092506409,409.15
546,42,pauli,random,15,2,zero,0.5307000279426575,527.0
547,42,pauli,random,21,2,zero,0.5077999830245972,575.22
548,42,pauli,random,1,2,random_fixed,0.3124000132083893,386.13
549,42,pauli,random,3,2,random_fixed,0.3564000129699707,415.91
550,42,pauli,random,5,2,random_fixed,0.44209998846054077,401.56
551,42,pauli,random,7,2,random_fixed,0.45500001311302185,438.35
552,42,pauli,random,9,2,random_fixed,0.505299985408783,470.17
553,42,pauli,random,15,2,random_fixed,0.4496000111103058,527.69
554,42,pauli,random,21,2,random_fixed,0.4754999876022339,585.97
555,42,pauli,random,1,2,random_indep,0.26829999685287476,401.09
556,42,pauli,random,3,2,random_indep,0.38940000534057617,422.87
557,42,pauli,random,5,2,random_indep,0.4823000133037567,368.88
558,42,pauli,random,7,2,random_indep,0.4519999921321869,453.15
559,42,pauli,random,9,2,random_indep,0.4756999909877777,469.03
560,42,pauli,random,15,2,random_indep,0.5235999822616577,508.66
561,42,pauli,random,21,2,random_indep,0.5152000188827515,572.28
562,42,pauli,random,1,4,zero,0.1404000073671341,749.91
563,42,pauli,random,3,4,zero,0.14110000431537628,753.37
564,42,pauli,random,5,4,zero,0.5680999755859375,802.33
565,42,pauli,random,7,4,zero,0.630299985408783,851.32
566,42,pauli,random,9,4,zero,0.7005000114440918,898.78
567,42,pauli,random,15,4,zero,0.7627000212669373,1021.13
568,42,pauli,random,21,4,zero,0.7652000188827515,1091.48
569,42,pauli,random,1,4,random_fixed,0.4230000078678131,756.24
570,42,pauli,random,3,4,random_fixed,0.6194999814033508,756.49
571,42,pauli,random,5,4,random_fixed,0.6996999979019165,704.3
572,42,pauli,random,7,4,random_fixed,0.6985999941825867,838.36
573,42,pauli,random,9,4,random_fixed,0.7563999891281128,805.13
574,42,pauli,random,15,4,random_fixed,0.7720999717712402,985.27
575,42,pauli,random,21,4,random_fixed,0.7408999800682068,1117.11
576,42,pauli,random,1,4,random_indep,0.5030999779701233,751.94
577,42,pauli,random,3,4,random_indep,0.6108999848365784,725.78
578,42,pauli,random,5,4,random_indep,0.7123000025749207,823.08
579,42,pauli,random,7,4,random_indep,0.7368000149726868,793.5
580,42,pauli,random,9,4,random_indep,0.7609000205993652,888.14
581,42,pauli,random,15,4,random_indep,0.7253000140190125,1003.58
582,42,pauli,random,21,4,random_indep,0.777899980545044,1126.65
583,42,pauli,random,1,8,zero,0.14219999313354492,1447.06
584,42,pauli,random,3,8,zero,0.14419999718666077,1527.99
585,42,pauli,random,5,8,zero,0.8009999990463257,1569.87
586,42,pauli,random,7,8,zero,0.7949000000953674,1605.5
587,42,pauli,random,9,8,zero,0.8532999753952026,1761.51
588,42,pauli,random,15,8,zero,0.8639000058174133,1898.02
589,42,pauli,random,21,8,zero,0.8701000213623047,2198.48
590,42,pauli,random,1,8,random_fixed,0.5821999907493591,1477.52
591,42,pauli,random,3,8,random_fixed,0.7973999977111816,1517.11
592,42,pauli,random,5,8,random_fixed,0.8345000147819519,1606.15
593,42,pauli,random,7,8,random_fixed,0.835099995136261,1683.9
594,42,pauli,random,9,8,random_fixed,0.8580999970436096,1725.29
595,42,pauli,random,15,8,random_fixed,0.8666999936103821,1943.74
596,42,pauli,random,21,8,random_fixed,0.8705999851226807,2215.2
597,42,pauli,random,1,8,random_indep,0.6765000224113464,1458.37
598,42,pauli,random,3,8,random_indep,0.7641000151634216,1528.26
599,42,pauli,random,5,8,random_indep,0.8432000279426575,1557.58
600,42,pauli,random,7,8,random_indep,0.8434000015258789,1599.96
601,42,pauli,random,9,8,random_indep,0.8605999946594238,1737.08
602,42,pauli,random,15,8,random_indep,0.8646000027656555,1933.82
603,42,pauli,random,21,8,random_indep,0.8719000220298767,2128.49
604,42,pauli,random,1,16,zero,0.14910000562667847,2689.09
605,42,pauli,random,3,16,zero,0.1517000049352646,2992.49
606,42,pauli,random,5,16,zero,0.8626999855041504,3076.39
607,42,pauli,random,7,16,zero,0.8672999739646912,3253.54
608,42,pauli,random,9,16,zero,0.8913999795913696,3266.77
609,42,pauli,random,15,16,zero,0.9053000211715698,3871.56
610,42,pauli,random,21,16,zero,0.902400016784668,4262.03
611,42,pauli,random,1,16,random_fixed,0.6840000152587891,2731.35
612,42,pauli,random,3,16,random_fixed,0.8637999892234802,2941.85
613,42,pauli,random,5,16,random_fixed,0.8899000287055969,3105.6
614,42,pauli,random,7,16,random_fixed,0.8996000289916992,3246.43
615,42,pauli,random,9,16,random_fixed,0.8999000191688538,3147.11
616,42,pauli,random,15,16,random_fixed,0.9039999842643738,3763.69
617,42,pauli,random,21,16,random_fixed,0.9053000211715698,4088.96
618,42,pauli,random,1,16,random_indep,0.7842000126838684,2836.54
619,42,pauli,random,3,16,random_indep,0.863099992275238,2715.57
620,42,pauli,random,5,16,random_indep,0.8863999843597412,3100.55
621,42,pauli,random,7,16,random_indep,0.8888000249862671,3267.99
622,42,pauli,random,9,16,random_indep,0.899399995803833,3384.07
623,42,pauli,random,15,16,random_indep,0.9052000045776367,3838.46
624,42,pauli,random,21,16,random_indep,0.9063000082969666,4130.5
625,42,pauli,random,1,32,zero,0.149399995803833,5455.5
626,42,pauli,random,3,32,zero,0.1501999944448471,5886.57
627,42,pauli,random,5,32,zero,0.8968999981880188,6074.44
628,42,pauli,random,7,32,zero,0.9007999897003174,6474.67
629,42,pauli,random,9,32,zero,0.9142000079154968,6722.71
630,42,pauli,random,15,32,zero,0.9157999753952026,7804.49
631,42,pauli,random,21,32,zero,0.9172000288963318,8370.17
632,42,pauli,random,1,32,random_fixed,0.7828999757766724,5323.39
633,42,pauli,random,3,32,random_fixed,0.8978999853134155,5855.0
634,42,pauli,random,5,32,random_fixed,0.9067000150680542,6054.72
635,42,pauli,random,7,32,random_fixed,0.9121999740600586,6391.47
636,42,pauli,random,9,32,random_fixed,0.9139000177383423,6690.53
637,42,pauli,random,15,32,random_fixed,0.9158999919891357,7677.63
638,42,pauli,random,21,32,random_fixed,0.917900025844574,8651.58
639,42,pauli,random,1,32,random_indep,0.8668000102043152,5506.42
640,42,pauli,random,3,32,random_indep,0.8981000185012817,5918.92
641,42,pauli,random,5,32,random_indep,0.9065999984741211,6236.28
642,42,pauli,random,7,32,random_indep,0.9111999869346619,6489.44
643,42,pauli,random,9,32,random_indep,0.9129999876022339,6842.89
644,42,pauli,random,15,32,random_indep,0.9153000116348267,7878.0
645,42,pauli,random,21,32,random_indep,0.9175000190734863,8451.61
646,42,pauli,random_indep,1,2,zero,0.32429999113082886,344.82
647,42,pauli,random_indep,3,2,zero,0.3538999855518341,424.37
648,42,pauli,random_indep,5,2,zero,0.4462999999523163,428.77
649,42,pauli,random_indep,7,2,zero,0.49390000104904175,363.55
650,42,pauli,random_indep,9,2,zero,0.45890000462532043,479.65
651,42,pauli,random_indep,15,2,zero,0.5224999785423279,532.61
652,42,pauli,random_indep,21,2,zero,0.5058000087738037,575.72
653,42,pauli,random_indep,1,2,random_fixed,0.375900000333786,402.51
654,42,pauli,random_indep,3,2,random_fixed,0.4496999979019165,424.49
655,42,pauli,random_indep,5,2,random_fixed,0.4717999994754791,441.9
656,42,pauli,random_indep,7,2,random_fixed,0.5038999915122986,441.26
657,42,pauli,random_indep,9,2,random_fixed,0.45179998874664307,476.46
658,42,pauli,random_indep,15,2,random_fixed,0.5213000178337097,525.19
659,42,pauli,random_indep,21,2,random_fixed,0.5479999780654907,549.18
660,42,pauli,random_indep,1,2,random_indep,0.273499995470047,398.19
661,42,pauli,random_indep,3,2,random_indep,0.4156999886035919,413.62
662,42,pauli,random_indep,5,2,random_indep,0.4749999940395355,436.5
663,42,pauli,random_indep,7,2,random_indep,0.4645000100135803,463.97
664,42,pauli,random_indep,9,2,random_indep,0.45719999074935913,478.63
665,42,pauli,random_indep,15,2,random_indep,0.46619999408721924,531.97
666,42,pauli,random_indep,21,2,random_indep,0.5327000021934509,592.24
667,42,pauli,random_indep,1,4,zero,0.41130000352859497,739.17
668,42,pauli,random_indep,3,4,zero,0.5782999992370605,783.03
669,42,pauli,random_indep,5,4,zero,0.6958000063896179,813.38
670,42,pauli,random_indep,7,4,zero,0.682699978351593,859.89
671,42,pauli,random_indep,9,4,zero,0.7509999871253967,820.4
672,42,pauli,random_indep,15,4,zero,0.7612000107765198,998.45
673,42,pauli,random_indep,21,4,zero,0.7457000017166138,1040.93
674,42,pauli,random_indep,1,4,random_fixed,0.5076000094413757,751.86
675,42,pauli,random_indep,3,4,random_fixed,0.6086000204086304,605.93
676,42,pauli,random_indep,5,4,random_fixed,0.682699978351593,800.14
677,42,pauli,random_indep,7,4,random_fixed,0.7305999994277954,823.45
678,42,pauli,random_indep,9,4,random_fixed,0.6905999779701233,872.77
679,42,pauli,random_indep,15,4,random_fixed,0.7245000004768372,1013.49
680,42,pauli,random_indep,21,4,random_fixed,0.7325999736785889,1126.2
681,42,pauli,random_indep,1,4,random_indep,0.44780001044273376,739.68
682,42,pauli,random_indep,3,4,random_indep,0.5993000268936157,786.19
683,42,pauli,random_indep,5,4,random_indep,0.6460999846458435,837.54
684,42,pauli,random_indep,7,4,random_indep,0.6650000214576721,883.96
685,42,pauli,random_indep,9,4,random_indep,0.6942999958992004,868.65
686,42,pauli,random_indep,15,4,random_indep,0.7494999766349792,971.63
687,42,pauli,random_indep,21,4,random_indep,0.7689999938011169,1127.85
688,42,pauli,random_indep,1,8,zero,0.5069000124931335,1477.01
689,42,pauli,random_indep,3,8,zero,0.7641000151634216,1480.38
690,42,pauli,random_indep,5,8,zero,0.7709000110626221,1576.39
691,42,pauli,random_indep,7,8,zero,0.83160001039505,1640.54
692,42,pauli,random_indep,9,8,zero,0.8567000031471252,1735.55
693,42,pauli,random_indep,15,8,zero,0.8569999933242798,1953.85
694,42,pauli,random_indep,21,8,zero,0.870199978351593,2168.09
695,42,pauli,random_indep,1,8,random_fixed,0.6238999962806702,1453.13
696,42,pauli,random_indep,3,8,random_fixed,0.7820000052452087,1546.06
697,42,pauli,random_indep,5,8,random_fixed,0.8120999932289124,1507.09
698,42,pauli,random_indep,7,8,random_fixed,0.839900016784668,1705.2
699,42,pauli,random_indep,9,8,random_fixed,0.8547999858856201,1699.82
700,42,pauli,random_indep,15,8,random_fixed,0.8698999881744385,1928.03
701,42,pauli,random_indep,21,8,random_fixed,0.8655999898910522,2221.57
702,42,pauli,random_indep,1,8,random_indep,0.6791999936103821,1432.31
703,42,pauli,random_indep,3,8,random_indep,0.7760000228881836,1561.66
704,42,pauli,random_indep,5,8,random_indep,0.8166999816894531,1368.58
705,42,pauli,random_indep,7,8,random_indep,0.8399999737739563,1661.21
706,42,pauli,random_indep,9,8,random_indep,0.8551999926567078,1555.43
707,42,pauli,random_indep,15,8,random_indep,0.8622999787330627,1932.13
708,42,pauli,random_indep,21,8,random_indep,0.8729000091552734,2178.95
709,42,pauli,random_indep,1,16,zero,0.6593999862670898,2825.5
710,42,pauli,random_indep,3,16,zero,0.853600025177002,2982.6
711,42,pauli,random_indep,5,16,zero,0.8733999729156494,3037.49
712,42,pauli,random_indep,7,16,zero,0.8934999704360962,3250.54
713,42,pauli,random_indep,9,16,zero,0.8944000005722046,3418.47
714,42,pauli,random_indep,15,16,zero,0.9031000137329102,3822.51
715,42,pauli,random_indep,21,16,zero,0.9049999713897705,4277.83
716,42,pauli,random_indep,1,16,random_fixed,0.772599995136261,2812.85
717,42,pauli,random_indep,3,16,random_fixed,0.8607000112533569,2904.76
718,42,pauli,random_indep,5,16,random_fixed,0.8826000094413757,3044.68
719,42,pauli,random_indep,7,16,random_fixed,0.8901000022888184,3200.81
720,42,pauli,random_indep,9,16,random_fixed,0.8988000154495239,3394.57
721,42,pauli,random_indep,15,16,random_fixed,0.9017999768257141,3837.94
722,42,pauli,random_indep,21,16,random_fixed,0.904699981212616,4225.56
723,42,pauli,random_indep,1,16,random_indep,0.8062000274658203,2804.67
724,42,pauli,random_indep,3,16,random_indep,0.8531000018119812,2750.78
725,42,pauli,random_indep,5,16,random_indep,0.8813999891281128,3143.92
726,42,pauli,random_indep,7,16,random_indep,0.8871999979019165,3216.06
727,42,pauli,random_indep,9,16,random_indep,0.8966000080108643,3421.69
728,42,pauli,random_indep,15,16,random_indep,0.9007999897003174,3837.62
729,42,pauli,random_indep,21,16,random_indep,0.90420001745224,3978.95
730,42,pauli,random_indep,1,32,zero,0.8033999800682068,5266.1
731,42,pauli,random_indep,3,32,zero,0.8938999772071838,5833.02
732,42,pauli,random_indep,5,32,zero,0.9049999713897705,6220.09
733,42,pauli,random_indep,7,32,zero,0.9097999930381775,6390.83
734,42,pauli,random_indep,9,32,zero,0.9120000004768372,6678.5
735,42,pauli,random_indep,15,32,zero,0.9175999760627747,7748.21
736,42,pauli,random_indep,21,32,zero,0.9151999950408936,8349.39
737,42,pauli,random_indep,1,32,random_fixed,0.8567000031471252,5451.23
738,42,pauli,random_indep,3,32,random_fixed,0.8977000117301941,5898.04
739,42,pauli,random_indep,5,32,random_fixed,0.90420001745224,5865.21
740,42,pauli,random_indep,7,32,random_fixed,0.907800018787384,6547.24
741,42,pauli,random_indep,9,32,random_fixed,0.911300003528595,6796.79
742,42,pauli,random_indep,15,32,random_fixed,0.9151999950408936,7755.98
743,42,pauli,random_indep,21,32,random_fixed,0.916100025177002,8561.93
744,42,pauli,random_indep,1,32,random_indep,0.8655999898910522,5615.34
745,42,pauli,random_indep,3,32,random_indep,0.8950999975204468,5822.89
746,42,pauli,random_indep,5,32,random_indep,0.9039000272750854,6178.36
747,42,pauli,random_indep,7,32,random_indep,0.9111999869346619,6280.6
748,42,pauli,random_indep,9,32,random_indep,0.9101999998092651,6765.35
749,42,pauli,random_indep,15,32,random_indep,0.9158999919891357,7602.76
750,42,pauli,random_indep,21,32,random_indep,0.9161999821662903,8643.76
751,4,flatten,be,1,2,zero,0.3188000023365021,366.97
752,4,flatten,be,3,2,zero,0.4056999981403351,339.27
753,4,flatten,be,5,2,zero,0.43059998750686646,435.75
754,4,flatten,be,7,2,zero,0.4221999943256378,455.17
755,4,flatten,be,9,2,zero,0.420199990272522,473.66
756,4,flatten,be,15,2,zero,0.43309998512268066,537.98
757,4,flatten,be,21,2,zero,0.4309000074863434,582.08
758,4,flatten,be,1,2,random_fixed,0.2851000130176544,398.81
759,4,flatten,be,3,2,random_fixed,0.38909998536109924,421.52
760,4,flatten,be,5,2,random_fixed,0.37560001015663147,439.28
761,4,flatten,be,7,2,random_fixed,0.3815999925136566,458.74
762,4,flatten,be,9,2,random_fixed,0.41830000281333923,443.23
763,4,flatten,be,15,2,random_fixed,0.39579999446868896,520.31
764,4,flatten,be,21,2,random_fixed,0.3921999931335449,578.28
765,4,flatten,be,1,2,random_indep,0.2883000075817108,400.52
766,4,flatten,be,3,2,random_indep,0.3928000032901764,410.5
767,4,flatten,be,5,2,random_indep,0.4341999888420105,433.99
768,4,flatten,be,7,2,random_indep,0.4133000075817108,456.29
769,4,flatten,be,9,2,random_indep,0.45010000467300415,473.0
770,4,flatten,be,15,2,random_indep,0.4187000095844269,528.32
771,4,flatten,be,21,2,random_indep,0.40049999952316284,586.16
772,4,flatten,be,1,4,zero,0.5072000026702881,735.72
773,4,flatten,be,3,4,zero,0.5737000107765198,777.87
774,4,flatten,be,5,4,zero,0.6273999810218811,820.48
775,4,flatten,be,7,4,zero,0.6876000165939331,775.26
776,4,flatten,be,9,4,zero,0.6391000151634216,880.55
777,4,flatten,be,15,4,zero,0.6748999953269958,1003.12
778,4,flatten,be,21,4,zero,0.7070000171661377,1120.0
779,4,flatten,be,1,4,random_fixed,0.4943999946117401,752.82
780,4,flatten,be,3,4,random_fixed,0.5440999865531921,775.81
781,4,flatten,be,5,4,random_fixed,0.6148999929428101,811.26
782,4,flatten,be,7,4,random_fixed,0.5953999757766724,850.19
783,4,flatten,be,9,4,random_fixed,0.582099974155426,890.21
784,4,flatten,be,15,4,random_fixed,0.6520000100135803,1000.01
785,4,flatten,be,21,4,random_fixed,0.6531999707221985,1124.63
786,4,flatten,be,1,4,random_indep,0.5299999713897705,729.52
787,4,flatten,be,3,4,random_indep,0.6018000245094299,763.67
788,4,flatten,be,5,4,random_indep,0.6037999987602234,694.2
789,4,flatten,be,7,4,random_indep,0.6086999773979187,875.72
790,4,flatten,be,9,4,random_indep,0.6704999804496765,909.56
791,4,flatten,be,15,4,random_indep,0.6527000069618225,1013.47
792,4,flatten,be,21,4,random_indep,0.6241999864578247,1099.07
793,4,flatten,be,1,8,zero,0.6535999774932861,1460.13
794,4,flatten,be,3,8,zero,0.7756999731063843,1530.24
795,4,flatten,be,5,8,zero,0.7867000102996826,1555.87
796,4,flatten,be,7,8,zero,0.8105000257492065,1573.01
797,4,flatten,be,9,8,zero,0.8202999830245972,1709.2
798,4,flatten,be,15,8,zero,0.8145999908447266,1977.8
799,4,flatten,be,21,8,zero,0.7991999983787537,2196.13
800,4,flatten,be,1,8,random_fixed,0.6776000261306763,1449.22
801,4,flatten,be,3,8,random_fixed,0.7371000051498413,1551.13
802,4,flatten,be,5,8,random_fixed,0.784500002861023,1625.1
803,4,flatten,be,7,8,random_fixed,0.7777000069618225,1620.73
804,4,flatten,be,9,8,random_fixed,0.7684999704360962,1758.69
805,4,flatten,be,15,8,random_fixed,0.7850000262260437,1975.78
806,4,flatten,be,21,8,random_fixed,0.7821999788284302,2220.45
807,4,flatten,be,1,8,random_indep,0.6306999921798706,1482.78
808,4,flatten,be,3,8,random_indep,0.7914000153541565,1531.51
809,4,flatten,be,5,8,random_indep,0.7681999802589417,1547.33
810,4,flatten,be,7,8,random_indep,0.8162999749183655,1644.48
811,4,flatten,be,9,8,random_indep,0.7684000134468079,1677.03
812,4,flatten,be,15,8,random_indep,0.8008000254631042,1951.92
813,4,flatten,be,21,8,random_indep,0.7904000282287598,2112.95
814,4,flatten,be,1,16,zero,0.7512999773025513,2739.51
815,4,flatten,be,3,16,zero,0.845300018787384,2692.98
816,4,flatten,be,5,16,zero,0.871399998664856,3137.53
817,4,flatten,be,7,16,zero,0.8694000244140625,3273.67
818,4,flatten,be,9,16,zero,0.8769999742507935,2928.98
819,4,flatten,be,15,16,zero,0.8733999729156494,3673.23
820,4,flatten,be,21,16,zero,0.8784000277519226,4231.66
821,4,flatten,be,1,16,random_fixed,0.739300012588501,2830.68
822,4,flatten,be,3,16,random_fixed,0.8312000036239624,2800.52
823,4,flatten,be,5,16,random_fixed,0.8622999787330627,3002.41
824,4,flatten,be,7,16,random_fixed,0.8489000201225281,3290.73
825,4,flatten,be,9,16,random_fixed,0.8482999801635742,3377.72
826,4,flatten,be,15,16,random_fixed,0.8644999861717224,3925.32
827,4,flatten,be,21,16,random_fixed,0.847100019454956,4339.46
828,4,flatten,be,1,16,random_indep,0.7598999738693237,2751.06
829,4,flatten,be,3,16,random_indep,0.8515999913215637,2940.22
830,4,flatten,be,5,16,random_indep,0.8561000227928162,2694.09
831,4,flatten,be,7,16,random_indep,0.8666999936103821,3257.23
832,4,flatten,be,9,16,random_indep,0.8662999868392944,3435.32
833,4,flatten,be,15,16,random_indep,0.8776999711990356,3852.7
834,4,flatten,be,21,16,random_indep,0.8665000200271606,4355.12
835,4,flatten,be,1,32,zero,0.8291000127792358,5631.15
836,4,flatten,be,3,32,zero,0.8913999795913696,5923.57
837,4,flatten,be,5,32,zero,0.9031000137329102,6074.72
838,4,flatten,be,7,32,zero,0.9023000001907349,6404.66
839,4,flatten,be,9,32,zero,0.9034000039100647,6856.61
840,4,flatten,be,15,32,zero,0.9035999774932861,7754.33
841,4,flatten,be,21,32,zero,0.8996999859809875,8782.43
