run_id,seed,representation,ansatz,depth,K,init_state,test_accuracy,runtime_sec
175,42,flatten,random,5,2,random_fixed,0.477400004863739,421.79
176,42,flatten,random,7,2,random_fixed,0.5544999837875366,442.29
177,42,flatten,random,9,2,random_fixed,0.5266000032424927,455.63
178,42,flatten,random,15,2,random_fixed,0.551800012588501,514.7
179,42,flatten,random,21,2,random_fixed,0.5720999836921692,582.26
180,42,flatten,random,1,2,random_indep,0.35749998688697815,396.79
181,42,flatten,random,3,2,random_indep,0.5058000087738037,403.47
182,42,flatten,random,5,2,random_indep,0.47839999198913574,425.04
183,42,flatten,random,7,2,random_indep,0.49399998784065247,440.32
184,42,flatten,random,9,2,random_indep,0.539900004863739,409.95
185,42,flatten,random,15,2,random_indep,0.4984000027179718,399.72
186,42,flatten,random,21,2,random_indep,0.5871999859809875,573.11
187,42,flatten,random,1,4,zero,0.4271000027656555,738.38
188,42,flatten,random,3,4,zero,0.507099986076355,772.31
189,42,flatten,random,5,4,zero,0.6000999808311462,808.07
190,42,flatten,random,7,4,zero,0.6183000206947327,763.87
191,42,flatten,random,9,4,zero,0.6639999747276306,878.96
192,42,flatten,random,15,4,zero,0.6927000284194946,926.53
193,42,flatten,random,21,4,zero,0.6990000009536743,1113.37
194,42,flatten,random,1,4,random_fixed,0.5216000080108643,715.1
195,42,flatten,random,3,4,random_fixed,0.6103000044822693,767.87
196,42,flatten,random,5,4,random_fixed,0.617900013923645,813.49
197,42,flatten,random,7,4,random_fixed,0.6704999804496765,847.76
198,42,flatten,random,9,4,random_fixed,0.6660000085830688,757.27
199,42,flatten,random,15,4,random_fixed,0.684499979019165,990.89
200,42,flatten,random,21,4,random_fixed,0.6872000098228455,1117.43
201,42,flatten,random,1,4,random_indep,0.4986000061035156,742.57
202,42,flatten,random,3,4,random_indep,0.6136000156402588,606.37
203,42,flatten,random,5,4,random_indep,0.66839998960495,805.22
204,42,flatten,random,7,4,random_indep,0.676800012588501,677.41
205,42,flatten,random,9,4,random_indep,0.6486999988555908,883.25
206,42,flatten,random,15,4,random_indep,0.675599992275238,994.97
207,42,flatten,random,21,4,random_indep,0.6970999836921692,1118.62
208,42,flatten,random,1,8,zero,0.47049999237060547,1436.69
209,42,flatten,random,3,8,zero,0.5483999848365784,1513.2
210,42,flatten,random,5,8,zero,0.6771000027656555,1545.03
211,42,flatten,random,7,8,zero,0.7053999900817871,1658.39
212,42,flatten,random,9,8,zero,0.727400004863739,1738.99
213,42,flatten,random,15,8,zero,0.7404999732971191,1931.27
214,42,flatten,random,21,8,zero,0.7418000102043152,2191.95
215,42,flatten,random,1,8,random_fixed,0.621399998664856,1469.12
216,42,flatten,random,3,8,random_fixed,0.6685000061988831,1413.43
217,42,flatten,random,5,8,random_fixed,0.7121999859809875,1580.2
218,42,flatten,random,7,8,random_fixed,0.7315999865531921,1686.61
219,42,flatten,random,9,8,random_fixed,0.7426000237464905,1743.23
220,42,flatten,random,15,8,random_fixed,0.7434999942779541,1945.56
221,42,flatten,random,21,8,random_fixed,0.7427999973297119,1987.88
222,42,flatten,random,1,8,random_indep,0.6622999906539917,1451.09
223,42,flatten,random,3,8,random_indep,0.697700023651123,1528.42
224,42,flatten,random,5,8,random_indep,0.7038999795913696,1526.0
225,42,flatten,random,7,8,random_indep,0.7124000191688538,1636.54
226,42,flatten,random,9,8,random_indep,0.7387999892234802,1687.57
227,42,flatten,random,15,8,random_indep,0.746999979019165,1950.93
228,42,flatten,random,21,8,random_indep,0.7488999962806702,2094.8
229,42,flatten,random,1,16,zero,0.5365999937057495,2786.73
230,42,flatten,random,3,16,zero,0.5764999985694885,2972.05
231,42,flatten,random,5,16,zero,0.748199999332428,3085.15
232,42,flatten,random,7,16,zero,0.7585999965667725,3254.29
233,42,flatten,random,9,16,zero,0.7746999859809875,3281.06
234,42,flatten,random,15,16,zero,0.7858999967575073,3819.78
235,42,flatten,random,21,16,zero,0.7828999757766724,4008.12
236,42,flatten,random,1,16,random_fixed,0.6901000142097473,2702.89
237,42,flatten,random,3,16,random_fixed,0.7319999933242798,2971.85
238,42,flatten,random,5,16,random_fixed,0.7591999769210815,3110.74
239,42,flatten,random,7,16,random_fixed,0.7631999850273132,3106.64
240,42,flatten,random,9,16,random_fixed,0.774399995803833,3385.44
241,42,flatten,random,15,16,random_fixed,0.7803000211715698,3815.02
242,42,flatten,random,21,16,random_fixed,0.7865999937057495,4087.09
243,42,flatten,random,1,16,random_indep,0.6987000107765198,2578.77
244,42,flatten,random,3,16,random_indep,0.7409999966621399,2672.29
245,42,flatten,random,5,16,random_indep,0.7638999819755554,3066.64
246,42,flatten,random,7,16,random_indep,0.7767000198364258,3186.19
247,42,flatten,random,9,16,random_indep,0.769599974155426,3144.22
248,42,flatten,random,15,16,random_indep,0.781000018119812,3665.69
249,42,flatten,random,21,16,random_indep,0.7824000120162964,4214.61
250,42,flatten,random,1,32,zero,0.5629000067710876,5556.82
251,42,flatten,random,3,32,zero,0.5960000157356262,5539.0
252,42,flatten,random,5,32,zero,0.7875999808311462,6010.66
253,42,flatten,random,7,32,zero,0.7889000177383423,6490.09
254,42,flatten,random,9,32,zero,0.7972999811172485,6770.37
255,42,flatten,random,15,32,zero,0.8104000091552734,7569.32
256,42,flatten,random,21,32,zero,0.8138999938964844,8488.68
257,42,flatten,random,1,32,random_fixed,0.7389000058174133,5302.16
258,42,flatten,random,3,32,random_fixed,0.7771999835968018,5575.07
259,42,flatten,random,5,32,random_fixed,0.7939000129699707,6213.57
260,42,flatten,random,7,32,random_fixed,0.8019999861717224,6528.62
261,42,flatten,random,9,32,random_fixed,0.8055999875068665,6757.18
262,42,flatten,random,15,32,random_fixed,0.8141999840736389,7749.95
263,42,flatten,random,21,32,random_fixed,0.8145999908447266,8330.48
264,42,flatten,random,1,32,random_indep,0.7548999786376953,5640.04
265,42,flatten,random,3,32,random_indep,0.7854999899864197,5635.78
266,42,flatten,random,5,32,random_indep,0.7967000007629395,6164.77
267,42,flatten,random,7,32,random_indep,0.8027999997138977,6615.16
268,42,flatten,random,9,32,random_indep,0.8069000244140625,6528.79
269,42,flatten,random,15,32,random_indep,0.8126000165939331,7519.3
270,42,flatten,random,21,32,random_indep,0.8130999803543091,8662.35
271,42,flatten,random_indep,1,2,zero,0.3301999866962433,391.94
272,42,flatten,random_indep,3,2,zero,0.49869999289512634,412.27
273,42,flatten,random_indep,5,2,zero,0.49959999322891235,434.6
274,42,flatten,random_indep,7,2,zero,0.535099983215332,338.13
275,42,flatten,random_indep,9,2,zero,0.5637999773025513,467.87
276,42,flatten,random_indep,15,2,zero,0.519599974155426,523.57
277,42,flatten,random_indep,21,2,zero,0.49300000071525574,575.58
278,42,flatten,random_indep,1,2,random_fixed,0.35499998927116394,377.42
279,42,flatten,random_indep,3,2,random_fixed,0.4918000102043152,415.09
280,42,flatten,random_indep,5,2,random_fixed,0.4740999937057495,390.59
